path,classification,label,Photo_Time,Location
I_00062c.JPG,0,AVES,2022-07-19 12:26:35,AVES
I_00072a (2).JPG,0,AVES,2022-07-24 19:36:36,AVES
I_00072a.JPG,0,AVES,2022-06-04 09:37:59,AVES
I_00072b.JPG,0,AVES,2022-07-24 19:36:36,AVES
I_00072c.JPG,0,AVES,2022-07-24 19:36:36,AVES
I_00073a (2).JPG,0,AVES,2022-07-25 10:57:59,AVES
I_00073a.JPG,0,AVES,2022-06-04 19:14:00,AVES
I_00073b (2).JPG,0,AVES,2022-07-25 10:57:59,AVES
I_00073b.JPG,0,AVES,2022-06-04 19:14:00,AVES
I_00073c.JPG,0,AVES,2022-07-25 10:57:59,AVES
I_00074a.JPG,0,AVES,2022-07-25 15:22:57,AVES
I_00074b.JPG,0,AVES,2022-07-25 15:22:57,AVES
I_00079a (2).JPG,0,AVES,2022-08-01 14:03:22,AVES
I_00079a.JPG,0,AVES,2022-12-16 11:19:43,AVES
I_00079b (2).JPG,0,AVES,2022-08-01 14:03:22,AVES
I_00079b.JPG,0,AVES,2022-12-16 11:19:43,AVES
I_00079c.JPG,0,AVES,2022-12-16 11:19:43,AVES
I_00080a.JPG,0,AVES,2022-12-16 11:27:56,AVES
I_00080b.JPG,0,AVES,2022-12-16 11:27:56,AVES
I_00080c.JPG,0,AVES,2022-12-16 11:27:56,AVES
I_00081a.JPG,0,AVES,2022-12-16 11:34:31,AVES
I_00081b.JPG,0,AVES,2022-12-16 11:34:31,AVES
I_00081c.JPG,0,AVES,2022-12-16 11:34:31,AVES
I_00082a.JPG,0,AVES,2022-12-16 11:43:28,AVES
I_00082b.JPG,0,AVES,2022-12-16 11:43:28,AVES
I_00082c.JPG,0,AVES,2022-12-16 11:43:28,AVES
I_00083a.JPG,0,AVES,2022-12-16 11:53:02,AVES
I_00089a.JPG,0,AVES,2022-12-19 11:38:42,AVES
I_00089b.JPG,0,AVES,2022-12-19 11:38:42,AVES
I_00089c.JPG,0,AVES,2022-12-19 11:38:42,AVES
I_00090a.JPG,0,AVES,2022-12-19 11:44:30,AVES
I_00090b.JPG,0,AVES,2022-12-19 11:44:30,AVES
I_00090c.JPG,0,AVES,2022-12-19 11:44:30,AVES
I_00091a.JPG,0,AVES,2022-12-19 11:50:17,AVES
I_00091b.JPG,0,AVES,2022-12-19 11:50:17,AVES
I_00093c.JPG,0,AVES,2022-12-19 13:46:59,AVES
I_00094a (2).JPG,0,AVES,2022-06-08 09:12:48,AVES
I_00094a.JPG,0,AVES,2022-12-19 13:53:30,AVES
I_00094b (2).JPG,0,AVES,2022-06-08 09:12:48,AVES
I_00094b.JPG,0,AVES,2022-12-19 13:53:30,AVES
I_00094c.JPG,0,AVES,2022-12-19 13:53:30,AVES
I_00095a (2).JPG,0,AVES,2022-06-08 13:52:48,AVES
I_00095a.JPG,0,AVES,2022-12-21 13:14:46,AVES
I_00095b.JPG,0,AVES,2022-12-21 13:14:46,AVES
I_00095c.JPG,0,AVES,2022-12-21 13:14:46,AVES
I_00096a.JPG,0,AVES,2022-12-21 14:46:59,AVES
I_00096b.JPG,0,AVES,2022-12-21 14:46:59,AVES
I_00096c.JPG,0,AVES,2022-12-21 14:46:59,AVES
I_00097a.JPG,0,AVES,2022-06-08 21:22:35,AVES
I_00097b.JPG,0,AVES,2022-06-08 21:22:35,AVES
I_00098a.JPG,0,AVES,2022-06-08 21:56:10,AVES
I_00115a.JPG,0,AVES,2022-10-27 16:19:30,AVES
I_00115b.JPG,0,AVES,2022-10-27 16:19:30,AVES
I_00115c.JPG,0,AVES,2022-10-27 16:19:30,AVES
I_00118a.JPG,0,AVES,2022-06-10 16:47:53,AVES
I_00118b.JPG,0,AVES,2022-06-10 16:47:53,AVES
I_00119b.JPG,0,AVES,2022-06-11 12:08:26,AVES
I_00120a.JPG,0,AVES,2022-06-11 12:27:18,AVES
I_00120b.JPG,0,AVES,2022-06-11 12:27:18,AVES
I_00123b.JPG,0,AVES,2022-06-12 11:42:27,AVES
I_00124a.JPG,0,AVES,2022-06-12 16:15:42,AVES
I_00124b (2).JPG,0,AVES,2022-06-12 16:15:42,AVES
I_00124b.JPG,0,AVES,2022-10-29 12:32:56,AVES
I_00124c.JPG,0,AVES,2022-10-29 12:32:56,AVES
I_00131a.JPG,0,AVES,2022-10-30 11:43:49,AVES
I_00131b.JPG,0,AVES,2022-10-30 11:43:49,AVES
I_00131c.JPG,0,AVES,2022-10-30 11:43:49,AVES
I_00139a.JPG,0,AVES,2022-11-02 12:22:14,AVES
I_00139b.JPG,0,AVES,2022-11-02 12:22:14,AVES
I_00139c.JPG,0,AVES,2022-11-02 12:22:14,AVES
I_00140a.JPG,0,AVES,2022-11-03 12:58:16,AVES
I_00140b.JPG,0,AVES,2022-11-03 12:58:16,AVES
I_00140c.JPG,0,AVES,2022-11-03 12:58:16,AVES
I_00146a.JPG,0,AVES,2022-11-05 08:54:47,AVES
I_00146b.JPG,0,AVES,2022-11-05 08:54:47,AVES
I_00146c.JPG,0,AVES,2022-11-05 08:54:47,AVES
I_00152a.JPG,0,AVES,2022-11-09 11:34:41,AVES
I_00013a.JPG,1,BASSSEISCUS_ASTUTUS,2022-09-01 01:44:14,BASSSEISCUS_ASTUTUS
I_00059a.JPG,1,BASSSEISCUS_ASTUTUS,2022-12-02 03:22:13,BASSSEISCUS_ASTUTUS
I_00132a - copia.JPG,3,DIDELPHIS_VIRGINIATA,2022-10-31 00:18:41,DIDELPHIS_VIRGINIATA
I_00132a.JPG,3,DIDELPHIS_VIRGINIATA,2022-10-31 00:18:41,DIDELPHIS_VIRGINIATA
I_00132b.JPG,3,DIDELPHIS_VIRGINIATA,2022-10-31 00:18:41,DIDELPHIS_VIRGINIATA
I_00133a.JPG,3,DIDELPHIS_VIRGINIATA,2022-10-31 05:02:51,DIDELPHIS_VIRGINIATA
I_00135a.JPG,3,DIDELPHIS_VIRGINIATA,2022-11-01 01:15:06,DIDELPHIS_VIRGINIATA
I_00136a.JPG,3,DIDELPHIS_VIRGINIATA,2022-11-01 05:28:50,DIDELPHIS_VIRGINIATA
I_00042a.JPG,4,GANADO,2022-05-24 09:46:15,GANADO
I_00042b.JPG,4,GANADO,2022-05-24 09:46:15,GANADO
I_00048a.JPG,4,GANADO,2022-05-26 08:03:38,GANADO
I_00048b.JPG,4,GANADO,2022-05-26 08:03:38,GANADO
I_00049a.JPG,4,GANADO,2022-05-26 08:10:08,GANADO
I_00049b.JPG,4,GANADO,2022-05-26 08:10:08,GANADO
I_00050a.JPG,4,GANADO,2022-05-26 08:15:08,GANADO
I_00050b.JPG,4,GANADO,2022-05-26 08:15:08,GANADO
I_00051a.JPG,4,GANADO,2022-05-26 08:21:44,GANADO
I_00051b.JPG,4,GANADO,2022-05-26 08:21:44,GANADO
I_00052a.JPG,4,GANADO,2022-05-26 09:55:29,GANADO
I_00052b.JPG,4,GANADO,2022-05-26 09:55:29,GANADO
I_00053a.JPG,4,GANADO,2022-05-26 10:00:45,GANADO
I_00035a.JPG,5,LEOPARDU_wiedii,2022-07-01 05:17:19,LEOPARDU_wiedii
I_00035b.JPG,5,LEOPARDU_wiedii,2022-07-01 05:17:19,LEOPARDU_wiedii
I_00082a.JPG,5,LEOPARDU_wiedii,2022-08-05 05:10:02,LEOPARDU_wiedii
I_00006b.JPG,6,LYNX_RUFUS,2022-08-30 09:51:42,LYNX_RUFUS
I_00006c.JPG,6,LYNX_RUFUS,2022-08-30 09:51:42,LYNX_RUFUS
I_00036a.JPG,6,LYNX_RUFUS,2022-09-14 17:57:30,LYNX_RUFUS
I_00045a.JPG,7,MEPITIS_MACROURA,2022-05-26 02:49:20,MEPITIS_MACROURA
I_00011a.JPG,8,NASUA_NARICA,2022-06-23 14:04:24,NASUA_NARICA
I_00011b.JPG,8,NASUA_NARICA,2022-06-23 14:04:24,NASUA_NARICA
I_00011c.JPG,8,NASUA_NARICA,2022-06-23 14:04:24,NASUA_NARICA
I_00054a.JPG,8,NASUA_NARICA,2022-07-14 10:08:22,NASUA_NARICA
I__00057.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-07-20 03:56:44,ODOCOILEUS_VIRGINIANUS
I__00058.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-07-20 03:56:44,ODOCOILEUS_VIRGINIANUS
I__00064.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-07-21 09:43:25,ODOCOILEUS_VIRGINIANUS
I__00065.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-07-21 09:43:25,ODOCOILEUS_VIRGINIANUS
I_00001a (2).JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-14 19:04:42,ODOCOILEUS_VIRGINIANUS
I_00001a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 01:02:55,ODOCOILEUS_VIRGINIANUS
I_00001b (2).JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-14 19:04:42,ODOCOILEUS_VIRGINIANUS
I_00001b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 01:02:55,ODOCOILEUS_VIRGINIANUS
I_00002a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 04:34:22,ODOCOILEUS_VIRGINIANUS
I_00002b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 04:34:22,ODOCOILEUS_VIRGINIANUS
I_00003a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:33:50,ODOCOILEUS_VIRGINIANUS
I_00003b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:33:50,ODOCOILEUS_VIRGINIANUS
I_00004a (2).JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:37:52,ODOCOILEUS_VIRGINIANUS
I_00004a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-11-13 11:28:27,ODOCOILEUS_VIRGINIANUS
I_00004b (2).JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:37:52,ODOCOILEUS_VIRGINIANUS
I_00004b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-11-13 11:28:27,ODOCOILEUS_VIRGINIANUS
I_00004c.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-11-13 11:28:27,ODOCOILEUS_VIRGINIANUS
I_00005a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:47:55,ODOCOILEUS_VIRGINIANUS
I_00005b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:47:55,ODOCOILEUS_VIRGINIANUS
I_00006a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:54:17,ODOCOILEUS_VIRGINIANUS
I_00006b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:54:17,ODOCOILEUS_VIRGINIANUS
I_00007a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:58:45,ODOCOILEUS_VIRGINIANUS
I_00007b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 06:58:45,ODOCOILEUS_VIRGINIANUS
I_00008a (2).JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:06:55,ODOCOILEUS_VIRGINIANUS
I_00008a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-08-31 09:55:26,ODOCOILEUS_VIRGINIANUS
I_00008b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:06:55,ODOCOILEUS_VIRGINIANUS
I_00009a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:32:57,ODOCOILEUS_VIRGINIANUS
I_00009b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:32:57,ODOCOILEUS_VIRGINIANUS
I_00010a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:41:18,ODOCOILEUS_VIRGINIANUS
I_00010b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:41:18,ODOCOILEUS_VIRGINIANUS
I_00011a.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:48:01,ODOCOILEUS_VIRGINIANUS
I_00011b.JPG,9,ODOCOILEUS_VIRGINIANUS,2022-05-15 07:48:01,ODOCOILEUS_VIRGINIANUS
